datetime,temperature,rain,wind,humidity,discomfort_index,perceived_temperature
2016-05-25,19.3,0.0,0.9,68.1,65.206567,21.459544003978888
2016-05-26,20.6,0.0,0.9,64.9,66.941006,22.774327542370862
2016-05-27,22.5,0.0,1.1,56.8,69.0548,24.61737128882839
2016-05-30,21.5,0.0,1.1,58.9,67.829165,23.593278472501883
2016-05-31,21.2,0.0,0.8,62.4,67.64531199999999,23.435563787139785
2016-06-01,20.4,0.0,1.4,57.4,66.208304,22.335702319618633
2016-06-02,18.9,0.0,1.2,56.0,64.07916,20.87546168261906
2016-06-03,20.7,0.0,1.2,54.5,66.442185,22.728987990196114
2016-06-07,21.1,0.0,1.0,76.9,68.457941,23.229800000000004
2016-06-08,21.2,0.0,0.9,80.0,68.82239999999999,23.381150713936385
2016-06-09,21.7,0.0,1.1,76.9,69.400727,23.798097035767185
2016-06-10,22.5,0.0,1.2,71.5,70.227125,24.58251429777316
2016-06-13,23.2,0.0,1.3,73.4,71.454312,25.27451668326261
2016-06-14,23.0,0.0,1.6,70.4,70.89287999999999,24.98823510537759
2016-06-15,21.9,0.0,1.3,78.6,69.84046599999999,23.92901839862173
2016-06-16,23.8,0.0,1.4,65.6,71.653872,25.871467146498055
2016-06-17,22.4,0.0,1.2,62.9,69.398004,24.47954061401888
2016-06-20,22.8,5.2,1.0,84.6,71.76611199999999,24.9604
2016-06-21,22.6,2.0,0.8,86.0,71.54964000000001,24.84129468983147
2016-06-22,21.5,11.8,0.7,88.3,69.882755,23.794826451042397
2016-06-23,23.7,0.0,1.1,71.6,72.05770799999999,25.84628266842021
2016-06-24,22.5,73.6,1.3,79.9,70.897025,24.550017606917518
2016-06-27,20.4,0.1,0.7,81.8,67.646928,22.699219758000357
2016-06-28,21.3,0.0,0.9,73.0,68.50751,23.48228790919731
2016-06-29,21.6,1.7,1.0,78.4,69.349856,23.738800000000005
2016-06-30,23.5,0.0,1.4,78.3,72.354595,25.55948789706752
2016-07-01,23.9,43.1,1.4,84.6,73.578406,25.975460229641563
2016-07-04,23.8,0.5,0.6,88.3,73.75634600000001,26.130127702608597
2016-07-05,26.5,0.1,1.8,80.9,77.420415,28.641924106860227
