datetime,temperature,rain,wind,humidity,discomfort_index,perceived_temperature
2018-01-02,0.7,0.0,56.9,,,-7.6210238274360185
2018-01-03,2.0,0.0,26.5,,,-3.5052427587055335
2018-01-04,1.4,0.0,32.1,,,-4.8491371578225335
2018-01-05,2.4,0.0,37.9,,,-4.025713095041298
2018-01-08,3.2,1.5,81.4,,,-5.312005781249767
2018-01-09,1.8,0.0,45.0,,,-5.355179849876017
2018-01-10,-1.7,0.5,57.3,,,-10.955064303930534
2018-01-11,-5.4,0.0,46.5,,,-15.209816700273592
2018-01-12,-6.4,0.0,47.5,,,-16.651865688097573
2018-01-15,3.8,0.0,65.6,,,-3.781430065952163
2018-01-16,2.9,22.9,85.6,,,-5.905913929392501
2018-01-17,4.5,4.1,87.4,,,-3.683785081172138
2018-01-18,2.9,0.0,80.3,,,-5.693998985941305
2018-01-19,1.0,0.0,68.8,,,-7.853803803585708
2018-01-22,4.7,0.0,53.4,,,-1.9238568406415721
2018-01-23,-3.1,0.0,39.4,,,-11.485479812803293
2018-01-24,-6.6,0.0,30.5,,,-15.148160028735134
2018-01-25,-5.6,0.0,22.4,,,-12.710111541474664
2018-01-26,-5.7,0.0,23.1,,,-12.948098026183672
2018-01-29,-2.9,0.0,34.0,,,-10.693146185865873
2018-01-30,-4.1,0.0,46.4,,,-13.440843816791805
2018-01-31,-1.8,0.0,55.0,,,-10.942109938837525
2018-02-01,-1.2,0.0,50.5,,,-9.81241342619121
2018-02-02,-1.9,0.0,40.4,,,-9.970914789644576
2018-02-05,-5.0,0.0,35.1,,,-13.582051438041908
2018-02-06,-5.3,0.0,30.5,,,-13.44962678785892
2018-02-07,-6.1,0.0,43.9,,,-15.924329818519421
2018-02-08,-3.7,0.0,44.0,,,-12.698485496724237
2018-02-09,3.0,0.0,48.6,,,-3.9664467513682338
2018-02-12,-1.8,0.0,46.5,,,-10.334031726587472
2018-02-13,0.3,0.0,44.0,,,-7.3067531284772755
2018-02-14,5.1,0.0,60.8,,,-1.7461872440773645
2018-02-19,4.3,0.0,39.4,,,-1.6049160193135612
2018-02-20,4.3,0.0,39.8,,,-1.6330559469689585
2018-02-21,2.9,0.0,21.1,,,-1.7248985122132368
2018-02-22,0.3,0.0,39.4,,,-6.9457613130917935
2018-02-23,2.7,0.0,59.4,,,-4.999883666377002
2018-02-26,4.5,0.0,53.1,,,-2.1816933030627674
2018-02-27,5.6,0.0,61.4,,,-1.080690516580252
2018-02-28,5.9,30.8,78.8,,,-1.3751305185439682
2018-03-02,2.9,0.0,43.3,,,-3.754143169902106
2018-03-05,6.8,6.0,82.3,,,-0.21982019157963784
2018-03-06,6.0,0.0,58.3,,,-0.3821779071802851
2018-03-07,4.7,12.7,69.0,,,-2.6758630510003463
2018-03-08,4.7,38.7,78.1,,,-3.050559105727364
2018-03-09,5.3,0.0,68.8,,,-1.8260967552489458
2018-03-12,7.6,0.0,66.3,,,1.4951308499298168
2018-03-13,10.2,0.0,71.0,,,4.969897881706936
2018-03-14,13.3,0.0,72.4,,,9.289935171781645
2018-03-15,14.3,43.5,91.8,,,10.260273494004018
2018-03-16,6.8,3.8,65.0,,,0.4310621644312951
2018-03-19,9.0,40.4,89.6,,,2.6977458193183264
2018-03-20,5.6,1.4,54.4,,,-0.7415500923590415
2018-03-21,1.9,9.9,81.9,,,-7.183040216704242
2018-03-22,6.0,0.0,61.1,,,-0.511994172455501
2018-03-23,6.4,0.0,60.0,,,0.09235359813474808
2018-03-26,11.5,0.0,58.6,,,7.20473887158944
2018-03-27,12.3,0.0,58.6,,,8.310349507018657
2018-03-28,13.4,0.0,61.1,,,9.752648370242943
2018-03-29,14.1,0.0,66.4,,,10.574106123696161
2018-03-30,12.3,0.0,58.1,,,8.32741294212478
2018-04-02,16.3,0.0,75.8,,,13.442741350052101
2018-04-03,17.4,0.0,75.8,,,14.998123272016372
2018-04-04,14.1,15.7,86.3,,,10.08970397795167
2018-04-05,8.9,4.9,88.6,,,2.583078641332408
2018-04-06,10.4,17.1,55.3,,,5.812826841764379
2018-04-09,12.9,0.0,53.8,,,9.302496324342052
2018-04-10,13.6,0.0,69.6,,,9.786999963185968
2018-04-11,19.1,0.2,39.1,,,18.16456453909756
2018-04-12,13.7,0.0,39.5,,,10.941734541482392
2018-04-13,12.4,0.0,39.0,,,9.22924578612482
2018-04-16,11.5,0.0,58.4,,,7.211882229862704
2018-04-17,12.8,0.0,63.6,,,8.842140878561263
2018-04-18,13.4,0.0,59.3,,,9.80847055703462
2018-04-19,14.5,0.0,57.9,,,11.371488165578565
2018-04-20,16.4,0.0,53.4,,,14.114383257037193
2018-04-23,11.2,45.8,91.6,,,5.805462901182313
2018-04-24,12.4,8.9,80.1,,,7.813828993436166
2018-04-25,13.4,0.0,52.8,,,10.022689015103163
2018-04-26,14.2,0.0,61.4,,,10.85365061226549
2018-04-27,16.1,0.0,58.3,,,13.569851039098168
2018-04-30,17.7,0.0,72.1,,,15.49168768255744
2018-05-02,16.3,3.2,88.6,,,13.194806252520385
2018-05-03,13.3,0.0,45.3,,,10.164219041070876
2018-05-04,15.1,0.0,36.1,,,12.950029761182915
2018-05-08,14.9,0.0,65.1,,,11.725763965706525
2018-05-09,14.1,0.0,60.0,,,10.756019119082024
2018-05-10,15.8,0.0,64.8,,,12.988550099892368
2018-05-11,16.5,0.0,60.3,,,14.072338596798714
2018-05-14,19.0,0.0,64.4,,,17.457874923178636
2018-05-15,20.4,0.3,72.4,,,19.28805501024092
2018-05-16,21.0,3.3,93.4,,,19.881816294276557
2018-05-17,21.6,1.8,91.6,,,20.764384159146385
2018-05-18,21.2,1.4,83.0,,,20.284616332705372
2018-05-21,17.2,0.0,64.0,,,14.958250916569236
2018-05-23,19.9,17.4,60.5,,,18.779489043134525
2018-05-24,18.9,0.0,56.5,,,17.47492240888233
2018-05-25,19.2,0.0,56.3,,,17.892261950255662
2018-05-28,19.0,2.8,86.3,,,17.09966878825674
2018-05-29,21.9,0.0,75.8,,,21.361049316415663
2018-05-30,22.1,0.0,76.5,,,21.63617564744032
2018-05-31,19.7,0.0,60.3,,,18.505941991419768
2018-06-01,21.4,0.0,56.6,,,20.91732959759404
2018-06-04,22.2,0.0,63.9,,,21.923577346387027
2018-06-05,19.8,1.5,80.8,,,18.319423407188324
2018-06-07,23.2,0.0,66.9,,,23.285088717426703
2018-06-08,23.5,0.0,67.5,,,23.698831915678596
2018-06-11,17.7,32.3,82.8,,,15.298515517761432
2018-06-12,18.5,19.4,83.0,,,16.43556819660718
2018-06-14,20.1,0.0,69.1,,,18.91576971507797
2018-06-15,19.7,0.0,59.3,,,18.524266008842538
2018-06-18,23.0,0.0,66.4,,,23.0107170064762
2018-06-19,21.3,8.4,80.8,,,20.45261052638099
2018-06-20,23.2,0.0,70.6,,,23.248293319886667
2018-06-21,23.6,0.0,60.9,,,23.90324783727018
2018-06-22,22.6,0.0,60.1,,,22.52636192529022
2018-06-25,24.6,0.0,65.0,,,25.257276230018846
2018-06-26,23.1,0.3,84.4,,,22.98119070754662
2018-06-27,25.0,12.0,79.5,,,25.722099904560768
2018-06-28,21.9,91.9,89.5,,,21.21639269508939
2018-06-29,24.1,2.9,81.3,,,24.43094189033493
2018-07-02,24.8,57.4,84.6,,,25.407145034649663
2018-07-03,23.6,14.4,84.0,,,23.69816420122282
2018-07-04,26.4,0.0,72.9,,,27.735197705593638
2018-07-05,23.5,81.9,86.4,,,23.536615522848283
2018-07-06,21.2,4.9,83.8,,,20.275383381007874
2018-07-09,19.3,23.4,89.4,,,17.485893673348034
2018-07-10,24.0,0.0,82.0,,,24.28350652116215
2018-07-11,26.6,0.0,75.6,,,28.007467357901
2018-07-12,27.0,0.0,75.6,,,28.572926812447104
2018-07-13,27.5,0.0,75.0,,,29.28093794849077
2018-07-16,27.9,0.0,69.5,,,29.85342864265879
2018-07-17,27.3,0.0,70.9,,,29.008157402482695
2018-07-18,27.9,0.0,69.1,,,29.853988428498166
2018-07-19,28.1,0.0,67.4,,,30.136244289558995
2018-07-20,28.6,0.0,67.0,,,30.835915423713477
2018-07-23,28.6,0.0,69.1,,,30.835623441241005
2018-07-24,28.8,0.0,71.8,,,31.11668662018029
2018-07-25,29.4,0.0,69.0,,,31.957361031924872
2018-07-26,30.6,0.0,62.6,,,33.61673427680841
2018-07-27,30.0,0.4,71.1,,,32.80362420492866
2018-07-30,28.1,4.9,71.0,,,30.132499649356077
2018-07-31,28.4,0.0,65.1,,,30.557202031772896
2018-08-01,29.1,0.0,62.4,,,31.531431490550148
2018-08-02,29.4,0.0,61.9,,,31.947625112943825
2018-08-03,28.9,0.0,67.4,,,31.255628179867237
2018-08-06,30.0,0.0,66.8,,,32.79330876448843
2018-08-07,28.4,0.1,73.9,,,30.552828806073645
2018-08-08,27.9,3.5,77.5,,,29.84276471292215
2018-08-09,28.8,0.0,75.1,,,31.11739005260239
2018-08-10,27.1,1.6,81.9,,,28.698201346054773
2018-08-13,29.2,0.0,67.1,,,31.675106317698518
2018-08-14,29.1,0.0,65.0,,,31.533566302779736
2018-08-16,25.6,29.7,80.9,,,26.567259533952278
2018-08-17,24.2,0.0,60.1,,,24.742514013039123
2018-08-20,24.8,0.0,68.5,,,25.51096769638504
2018-08-21,26.6,0.0,65.5,,,28.04476925388019
2018-08-22,28.9,0.0,62.4,,,31.253492048381688
2018-08-23,26.4,17.7,79.5,,,27.710169436621364
2018-08-24,27.8,5.4,66.5,,,29.717938996210837
2018-08-27,23.7,46.0,92.4,,,23.77927647976898
2018-08-28,26.1,0.1,81.5,,,27.275960964466545
2018-08-29,26.4,0.0,76.6,,,27.72094307619489
2018-08-30,26.6,6.0,79.3,,,27.994847334509103
2018-08-31,24.3,31.6,85.9,,,24.68450643656462
2018-09-03,23.4,58.1,87.9,,,23.381765702919754
2018-09-04,24.2,33.3,67.6,,,24.6775971552729
2018-09-05,22.4,0.0,68.3,,,22.150263904592006
2018-09-06,22.0,0.0,77.6,,,21.482543977046742
2018-09-07,21.1,3.7,81.5,,,20.159808433066853
2018-09-10,20.3,0.0,62.8,,,19.2955143956464
2018-09-11,19.5,0.0,63.3,,,18.174169222999403
2018-09-12,22.0,0.0,70.0,,,21.569403433947823
2018-09-13,20.7,10.2,84.6,,,19.552207388617788
2018-09-14,21.4,24.7,89.0,,,20.504031896847234
2018-09-17,23.1,0.0,75.4,,,23.06156882102378
2018-09-18,22.8,0.0,72.0,,,22.67179685366072
2018-09-19,20.6,0.2,78.1,,,19.492188060480036
2018-09-20,20.3,10.1,89.3,,,18.92230065722145
2018-09-21,19.4,18.3,89.8,,,17.624019198774736
2018-10-08,15.5,0.0,62.3,,,12.634146479495929
2018-10-10,15.0,0.0,60.0,,,12.00242158256937
2018-10-11,12.0,0.0,47.8,,,8.302440141695186
2018-10-12,9.9,0.0,66.1,,,4.715694595501514
2018-10-15,14.3,0.0,71.9,,,10.710653961614554
2018-10-16,11.8,0.0,80.0,,,6.963918988528061
2018-10-17,12.3,0.0,73.1,,,7.8619006899374355
2018-10-18,12.4,0.0,60.8,,,8.37534414213655
2018-10-22,12.6,0.0,75.0,,,8.232611426219824
2018-10-23,13.8,0.0,77.4,,,9.868316095869126
2018-10-24,11.8,0.0,71.4,,,7.20716731232204
2018-10-25,11.3,0.0,69.4,,,6.565807644000088
2018-10-26,12.4,0.9,86.0,,,7.665010633883222
2018-10-29,10.4,0.1,75.8,,,5.100238314061919
2018-10-30,8.1,0.0,65.0,,,2.2442126298955554
2018-10-31,8.1,0.0,68.8,,,2.0989217878540636
2018-11-01,6.8,0.0,68.8,,,0.2765917499848083
2018-11-02,7.6,0.0,64.4,,,1.5710096658502808
2018-11-05,9.7,0.0,69.6,,,4.314375647921081
2018-11-06,10.9,0.0,74.9,,,5.834126343805092
2018-11-07,12.8,0.5,82.3,,,8.327086842911356
2018-11-08,14.0,19.5,88.6,,,9.896566589583578
2018-11-09,12.7,0.0,62.4,,,8.740397232736516
2018-11-12,10.6,1.5,75.4,,,5.395156793613095
2018-11-13,9.5,0.0,77.0,,,3.7894138892984808
2018-11-14,8.9,0.0,75.5,,,2.989203779655421
2018-11-15,8.7,0.0,74.9,,,2.726691259378849
2018-11-16,8.6,1.0,87.0,,,2.200366771950791
2018-11-19,7.1,0.0,62.6,,,0.9496044986834793
2018-11-20,5.6,0.0,60.3,,,-1.029622966129251
2018-11-21,5.9,0.0,63.4,,,-0.7541073243573289
2018-11-22,5.4,0.0,42.0,,,-0.3069089690710922
2018-11-23,2.8,0.0,56.1,,,-4.681977458926399
2018-11-26,5.2,0.0,77.3,,,-2.3108978633341994
2018-11-27,6.6,0.0,73.4,,,-0.18306922407660764
2018-11-28,5.9,0.0,58.1,,,-0.5108034458691746
2018-11-29,5.0,0.0,53.1,,,-1.496635983882507
2018-11-30,5.7,0.0,67.9,,,-1.2276484153748468
2018-12-03,12.8,9.5,90.9,,,8.122743051096748
2018-12-04,13.3,12.0,68.0,,,9.410673051657533
2018-12-05,7.3,0.0,41.1,,,2.2972553593434606
2018-12-06,5.8,2.5,69.4,,,-1.1500166812964574
2018-12-07,0.2,0.0,33.8,,,-6.586833592091777
2018-12-10,-1.7,0.0,42.1,,,-9.847322274467125
2018-12-11,2.0,1.5,78.1,,,-6.878572775460695
2018-12-12,1.2,0.0,51.3,,,-6.589889477861634
2018-12-13,0.8,0.0,54.4,,,-7.332033407015174
2018-12-14,-0.1,0.0,44.9,,,-7.913758267802773
2018-12-17,2.2,0.0,72.3,,,-6.336322641804744
2018-12-18,1.5,0.0,68.5,,,-7.138086172258653
2018-12-19,4.6,0.0,64.6,,,-2.6189689178685573
2018-12-20,4.4,0.0,74.9,,,-3.3469318601815323
2018-12-21,4.8,0.0,78.5,,,-2.924327013620374
2018-12-24,1.0,0.0,46.4,,,-6.534769028372178
2018-12-26,5.3,0.0,33.4,,,0.16552643336490158
2018-12-27,-0.6,0.0,16.5,,,-5.431108867234265
2018-12-28,-3.8,0.0,28.3,,,-11.224874502500233
2018-12-31,-1.2,0.0,37.1,,,-8.74435608924114
2019-01-02,-0.6,0.0,48.8,,,-8.875147270242783
2019-01-03,-1.8,0.0,50.0,,,-10.59488570384819
2019-01-04,-0.4,0.0,45.8,,,-8.386239977562743
2019-01-07,0.1,0.0,44.0,,,-7.576339746889624
2019-01-08,0.8,0.0,44.0,,,-6.632786582446407
2019-01-09,-0.4,0.0,38.8,,,-7.829520005481572
2019-01-10,2.5,0.0,47.4,,,-4.569108467251893
2019-01-11,2.4,0.0,64.1,,,-5.6604800405179425
2019-01-14,1.2,0.0,65.9,,,-7.42622710161146
2019-01-15,2.2,0.0,55.9,,,-5.496590747621621
2019-01-16,-0.8,0.0,30.1,,,-7.527481395188424
2019-01-17,0.0,0.0,51.5,,,-8.24237927119536
2019-01-18,0.7,0.0,56.6,,,-7.603120317920193
2019-01-21,-0.5,0.0,55.1,,,-9.161856101196765
2019-01-22,0.5,0.0,62.3,,,-8.208355087848282
2019-01-23,1.7,0.0,55.8,,,-6.178906003741238
2019-01-24,0.8,0.0,50.9,,,-7.110311115974008
2019-01-25,0.4,0.0,45.1,,,-7.25327235277625
2019-01-28,1.7,0.0,44.9,,,-5.483235659683257
2019-01-29,0.1,0.0,49.5,,,-7.971248816675844
2019-01-30,3.8,0.0,46.5,,,-2.7494773230757303
2019-01-31,0.7,9.5,71.6,,,-8.41411564245189
2019-02-01,-1.0,0.0,59.5,,,-10.12553237856368
2019-02-07,5.2,0.0,45.9,,,-0.8176244012540055
2019-02-08,1.7,0.0,23.9,,,-3.5965436070140977
2019-02-11,1.1,0.0,34.4,,,-5.4548501981045
2019-02-12,0.9,0.0,48.0,,,-6.780863083391655
2019-02-13,3.2,0.0,34.1,,,-2.658182341447453
2019-02-14,2.5,0.0,37.0,,,-3.8213773816580883
2019-02-15,4.1,0.0,52.3,,,-2.6851069503632923
2019-02-18,2.3,0.0,44.0,,,-4.610886944353796
2019-02-19,4.2,29.0,85.9,,,-4.058571156491954
2019-02-20,4.5,0.0,58.5,,,-2.4643304899175384
2019-02-21,4.0,0.0,57.8,,,-3.119132444080911
2019-02-22,4.2,0.0,64.0,,,-3.1483489363040142
2019-02-25,6.9,0.0,56.0,,,0.9672953229455326
2019-02-26,6.6,0.0,49.4,,,0.885430663438763
2019-02-27,7.9,0.5,67.8,,,1.8564962097369362
2019-02-28,8.5,0.5,64.6,,,2.817505567643435
2019-03-04,10.2,0.0,63.4,,,5.230004094273999
2019-03-05,8.9,0.0,65.8,,,3.3300398220175094
2019-03-06,9.2,2.0,80.5,,,3.254178684412742
2019-03-07,7.5,0.0,62.8,,,1.4973320920931732
2019-03-08,6.7,0.0,65.8,,,0.2582986535340428
2019-03-11,6.8,0.0,79.9,,,-0.13683748293542752
2019-03-12,6.9,0.0,65.9,,,0.5334481440235548
2019-03-13,4.5,0.0,38.4,,,-1.267045441271939
2019-03-14,5.3,0.0,54.3,,,-1.1482844219716757
2019-03-15,5.1,0.0,65.4,,,-1.9578837094632222
2019-03-18,8.1,0.0,63.9,,,2.2876012555581333
2019-03-19,11.6,0.0,59.6,,,7.307733797420534
2019-03-20,11.2,19.0,81.4,,,6.0725784600408
2019-03-21,14.6,0.0,58.4,,,11.49483417100499
2019-03-22,9.3,0.0,40.9,,,4.988220497634639
2019-03-25,6.0,0.0,64.9,,,-0.6804039526736378
2019-03-26,9.7,0.0,59.8,,,4.670232698160118
2019-03-27,12.3,0.0,55.5,,,8.418184145212999
2019-03-28,12.8,0.0,68.0,,,8.710506306939802
2019-03-29,12.7,0.0,77.0,,,8.320542506305431
2019-04-01,6.3,0.0,42.1,,,0.895242415534141
2019-04-02,7.7,0.0,45.6,,,2.5806212012195644
2019-04-03,8.8,0.0,33.0,,,4.800207466267619
2019-04-04,10.9,0.0,40.3,,,7.161549174625154
2019-04-05,12.8,0.0,48.8,,,9.349761107803804
2019-04-08,14.3,0.0,67.9,,,10.813642627011411
2019-04-09,10.4,24.0,66.5,,,5.400415036401322
2019-04-10,8.4,10.9,79.6,,,2.146018541843884
2019-04-11,9.1,0.0,76.5,,,3.239225631037111
2019-04-12,10.9,0.0,63.9,,,6.186944025368126
2019-04-15,11.3,0.0,52.8,,,7.146872757351778
2019-04-16,13.1,0.0,54.5,,,9.552639927173338
2019-04-17,15.2,0.0,62.4,,,12.214640259842252
2019-04-18,14.8,0.0,72.0,,,11.411885968525427
2019-04-19,12.7,0.0,82.0,,,8.192131813902662
2019-04-22,17.5,0.0,73.5,,,15.183078390044017
2019-04-23,14.7,8.3,90.1,,,10.869834857510495
2019-04-24,17.6,6.0,93.3,,,14.984294183901163
2019-04-25,15.2,11.1,95.4,,,11.487070175161811
2019-04-26,12.3,0.0,80.1,,,7.671727902474773
2019-04-29,11.1,54.2,94.0,,,5.602092340413799
2019-04-30,15.7,0.0,85.0,,,12.404138033161967
2019-05-02,16.0,0.0,59.0,,,13.413300206851819
2019-05-03,16.2,0.0,55.5,,,13.782354673246799
2019-05-07,14.6,0.0,58.0,,,11.506593046503008
2019-05-08,14.7,0.0,59.6,,,11.598366459651439
2019-05-09,16.2,0.0,54.9,,,13.798698783562259
2019-05-10,16.7,0.0,56.9,,,14.434007762632373
2019-05-13,17.8,0.0,65.5,,,15.762787575637837
2019-05-14,21.0,0.0,72.0,,,20.13831690450528
2019-05-15,20.3,0.0,70.3,,,19.178195496292616
2019-05-16,20.8,0.0,64.8,,,19.9602999337833
2019-05-17,20.7,4.7,67.5,,,19.780471673401273
2019-05-20,17.5,0.4,67.8,,,15.296174859261658
2019-05-21,17.6,0.0,46.9,,,15.929899603665255
2019-05-22,18.7,0.0,57.0,,,17.188764927068796
2019-05-23,21.1,0.0,61.3,,,20.430391477001905
2019-05-24,21.5,0.0,64.8,,,20.93634491052803
2019-05-27,19.8,66.0,90.5,,,18.189341702199282
2019-05-28,18.8,0.0,50.8,,,17.463141312538056
2019-05-29,19.7,0.0,54.1,,,18.62396043765406
2019-05-30,20.3,0.0,54.4,,,19.44180505877536
2019-05-31,17.1,1.2,76.3,,,14.5642728896532
2019-06-03,21.5,0.0,64.9,,,20.934976437955214
2019-06-04,22.5,0.0,71.4,,,22.256045231277717
2019-06-05,23.9,0.0,65.9,,,24.27283045556658
2019-06-07,19.0,15.8,89.3,,,17.05674740561873
2019-06-10,19.2,0.3,72.4,,,17.598231938952026
2019-06-11,19.0,1.9,75.9,,,17.25887929696684
2019-06-12,20.7,0.0,71.8,,,19.718859715667634
2019-06-13,21.1,0.0,72.3,,,20.275102997076964
2019-06-14,19.1,2.7,82.9,,,17.29239726529125
2019-06-17,21.9,0.0,73.9,,,21.382815464696062
2019-06-18,22.3,0.0,76.0,,,21.924511991392947
2019-06-19,22.8,0.0,77.6,,,22.616115964383642
2019-06-20,24.2,0.0,72.3,,,24.639940006628986
2019-06-21,24.4,0.0,69.9,,,24.93965849855329
2019-06-24,21.9,0.0,76.3,,,21.355397618437806
2019-06-25,23.3,0.0,71.9,,,23.376480811901565
2019-06-26,18.5,93.7,93.4,,,16.279553406713433
2019-06-27,23.9,40.0,88.5,,,24.094038414868404
2019-06-28,24.2,0.0,81.5,,,24.57182300253466
2019-07-01,23.8,0.3,87.1,,,23.9607443404634
2019-07-02,24.0,0.0,78.0,,,24.313412915419537
2019-07-03,23.1,0.0,81.9,,,23.00276617736286
2019-07-04,24.5,0.0,72.3,,,25.06234358819854
2019-07-05,24.8,0.0,74.6,,,25.46943419785496
2019-07-08,23.1,0.0,65.6,,,23.158836377144535
2019-07-09,23.0,0.0,67.1,,,23.003321617033176
2019-07-10,20.7,27.0,87.1,,,19.52216285082422
2019-07-11,24.2,0.1,80.5,,,24.578904445783238
2019-07-12,24.3,0.0,73.4,,,24.77241608604562
2019-07-15,24.1,5.1,79.1,,,24.447003102190095
2019-07-16,23.7,4.8,81.1,,,23.863346961582955
2019-07-17,24.4,2.0,78.0,,,24.880460764186772
2019-07-18,22.5,24.8,91.3,,,22.06155342105666
2019-07-19,23.5,30.7,94.5,,,23.476126502577504
2019-07-22,26.8,0.0,85.1,,,28.261784996327904
2019-07-23,27.3,0.0,82.5,,,28.981683029497308
2019-07-24,26.3,0.0,86.3,,,27.54308575054797
2019-07-25,26.6,0.0,88.6,,,27.965183873498248
2019-07-26,27.1,0.0,87.3,,,28.68521722933942
2019-07-29,27.8,0.0,81.0,,,29.69614393040335
2019-07-30,28.5,0.0,80.4,,,30.692020488630238
2019-07-31,28.8,0.0,79.3,,,31.118248707498665
2019-08-01,28.4,0.0,78.6,,,30.550669769514585
2019-08-02,28.8,0.0,77.8,,,31.117946528870775
2019-08-05,29.0,0.0,75.4,,,31.400115297961623
2019-08-06,26.5,7.3,78.8,,,27.85463141026684
2019-08-07,27.7,0.0,80.6,,,29.554518665808583
2019-08-08,28.4,0.0,77.5,,,30.55116515388813
2019-08-09,28.4,0.0,76.9,,,30.55143785801623
2019-08-12,28.2,0.2,79.5,,,30.266258834984992
2019-08-13,28.6,2.2,81.1,,,30.834085123061232
2019-08-14,29.4,0.6,71.8,,,31.960970094588635
2019-08-16,27.8,0.0,71.4,,,29.71016233132119
2019-08-19,25.7,0.0,74.6,,,26.74020066486137
2019-08-20,26.9,0.2,72.0,,,28.442501182292553
2019-08-21,25.7,13.3,82.8,,,26.7006200404836
2019-08-22,26.7,29.8,87.0,,,28.113259990136413
2019-08-23,24.4,0.0,82.1,,,24.85244348968173
2019-08-26,23.9,0.0,77.5,,,24.175561185194297
2019-08-27,22.6,10.7,92.8,,,22.19239563063905
2019-08-28,23.8,0.3,88.8,,,23.948506057338125
2019-08-29,22.3,0.2,89.8,,,21.787746604166095
2019-08-30,22.7,0.0,74.6,,,22.504312441506652
2019-09-02,20.2,24.9,94.6,,,18.71489152312846
2019-09-03,21.9,95.9,94.5,,,21.168219889462705
2019-09-04,23.6,11.5,94.6,,,23.619665450486014
2019-09-05,25.2,7.0,88.3,,,25.959091973754433
2019-09-06,26.0,1.8,85.8,,,27.11591617412274
2019-09-09,26.5,0.7,85.6,,,27.831499416096307
2019-09-10,26.2,0.2,82.0,,,27.416340534964878
2019-09-11,25.7,1.8,83.8,,,26.69602122677965
2019-09-16,23.5,0.0,71.6,,,23.660663710251402
2019-09-17,20.8,0.0,69.4,,,19.893140569512305
2019-09-18,21.1,0.0,67.4,,,20.34163524936185
2019-09-19,19.4,0.0,72.3,,,17.881482701516173
2019-09-20,19.2,0.0,72.1,,,17.60318281710608
2019-09-23,18.1,0.1,86.6,,,15.807371753550973
2019-09-24,18.3,0.0,79.6,,,16.206100465466683
2019-09-25,17.7,0.0,80.4,,,15.339936422858111
2019-09-26,20.5,0.0,81.6,,,19.304583944378994
2019-09-27,21.7,3.4,84.6,,,20.980240960820684
2019-09-30,23.5,0.0,84.8,,,23.549123930864475
2019-10-02,21.6,139.6,94.1,,,20.73942849000753
2019-10-04,21.4,0.0,83.4,,,20.565228985617242
2019-10-07,15.9,7.4,90.1,,,12.593278103375116
2019-10-08,17.0,0.0,71.6,,,14.516538017594758
2019-10-10,15.0,0.0,73.0,,,11.66963498063666
2019-10-11,18.9,0.0,63.6,,,17.333597233658764
2019-10-14,15.6,0.0,75.4,,,12.461721604577368
2019-10-15,14.9,0.0,75.6,,,11.4677783124273
2019-10-16,13.3,0.0,76.4,,,9.185409319887606
2019-10-17,13.5,0.0,80.8,,,9.360037506579129
2019-10-18,14.9,9.8,87.4,,,11.211577322470921
2019-10-21,14.8,0.0,78.6,,,11.257759944381345
2019-10-22,15.9,0.0,80.4,,,12.781255745229423
2019-10-23,16.1,0.0,80.3,,,13.06755675371219
2019-10-24,18.0,0.0,69.8,,,15.957410273525099
2019-10-25,17.5,0.0,78.6,,,15.08796998319456
2019-10-28,10.7,0.0,74.4,,,5.566861560548093
2019-10-29,11.9,0.0,72.4,,,7.318474921944603
2019-10-30,10.4,0.0,77.4,,,5.051751649984917
2019-10-31,10.8,0.0,77.3,,,5.621346138271617
2019-11-01,12.6,0.0,79.4,,,8.116069046041147
2019-11-04,12.6,0.0,81.1,,,8.072491126397473
2019-11-05,11.8,0.0,79.5,,,6.977444316560865
2019-11-06,10.6,0.0,75.9,,,5.380012983003008
2019-11-07,10.9,0.0,72.9,,,5.894881658554722
2019-11-08,8.4,0.0,71.5,,,2.421716508832718
2019-11-11,12.7,0.0,68.4,,,8.55879112552258
2019-11-12,9.4,0.0,77.9,,,3.619316015571827
2019-11-13,10.5,0.0,68.8,,,5.463223396228068
2019-11-14,6.1,0.0,47.9,,,0.2868939011428475
2019-11-15,7.6,0.0,66.9,,,1.4715486256668857
2019-11-18,11.8,12.8,64.1,,,7.433795871235731
2019-11-19,4.9,0.0,63.0,,,-2.127227569087906
2019-11-20,4.2,0.0,55.9,,,-2.744000517107894
2019-11-21,5.2,0.0,57.0,,,-1.4230393016871012
2019-11-22,8.7,0.0,71.9,,,2.8296950325470807
2019-11-25,9.8,0.0,56.8,,,4.926796052315888
2019-11-26,9.7,0.0,69.1,,,4.331478097184376
2019-11-27,8.2,0.0,65.3,,,2.3720165660533903
2019-11-28,6.5,0.0,69.4,,,-0.16800267625871523
2019-11-29,3.9,0.0,60.9,,,-3.4149850359737894
2019-12-02,5.9,0.0,54.6,,,-0.3396978995724753
2019-12-03,2.1,0.0,74.9,,,-6.595613993899878
2019-12-04,2.9,0.0,71.0,,,-5.291945297278465
2019-12-05,2.3,0.0,56.5,,,-5.39299787206072
2019-12-06,-1.9,0.0,44.5,,,-10.312398803969481
2019-12-09,1.2,0.0,71.1,,,-7.686542501588203
2019-12-10,5.1,0.0,79.8,,,-2.548237436637857
2019-12-11,7.5,0.0,67.4,,,1.3121091141216814
2019-12-12,2.9,0.0,45.1,,,-3.8762504179876003
2019-12-13,0.5,0.0,63.4,,,-8.269037943103653
