평균기온(°C),일강수량(mm),평균 상대습도(%),일 최심신적설(cm),일자
2.7,0.0,0.7,67.6,2017-11-21
6.5,0.0,1.1,60.6,2017-11-22
3.5,0.0,1.6,47.6,2017-11-23
2.3,0.0,1.9,56.1,2017-11-24
2.9,0.0,0.7,70.8,2017-11-25
7.2,0.0,1.2,69.1,2017-11-26
5.2,0.0,0.4,74.3,2017-11-27
8.4,0.0,0.8,77.9,2017-11-28
9.4,0.0,0.7,55.6,2017-11-29
6.1,0.0,2.3,22.1,2017-11-30
1.2,0.0,1.9,31.0,2017-12-01
-0.6,0.0,0.6,54.5,2017-12-02
2.4,0.0,0.5,68.8,2017-12-03
3.3,0.0,1.8,53.6,2017-12-04
-1.4,0.0,1.4,47.1,2017-12-05
-0.2,0.0,0.7,61.1,2017-12-06
2.0,0.0,1.0,64.0,2017-12-07
0.7,0.0,2.3,35.0,2017-12-08
0.9,0.0,1.3,57.3,2017-12-09
3.8,1.2,1.3,69.4,2017-12-10
0.6,0.0,2.4,39.9,2017-12-11
-2.7,0.0,2.0,30.8,2017-12-12
-3.2,0.0,1.5,34.8,2017-12-13
-2.9,0.0,0.5,36.1,2017-12-14
-0.3,0.0,0.6,37.1,2017-12-15
0.0,0.0,2.0,40.8,2017-12-16
-2.3,0.0,1.5,42.0,2017-12-17
0.7,0.0,1.1,56.9,2017-12-18
-0.1,0.0,1.5,51.6,2017-12-19
-1.9,0.0,0.7,52.0,2017-12-20
-1.1,0.0,0.6,60.1,2017-12-21
-0.9,0.0,0.4,60.4,2017-12-22
0.9,0.0,0.4,71.4,2017-12-23
5.3,12.8,1.6,67.9,2017-12-24
2.0,0.0,1.7,38.4,2017-12-25
0.4,0.0,2.2,44.1,2017-12-26
-1.4,0.0,1.4,30.8,2017-12-27
-1.6,0.0,0.7,52.9,2017-12-28
2.1,0.0,1.0,66.3,2017-12-29
1.7,0.0,0.5,75.9,2017-12-30
3.7,0.0,1.8,43.0,2017-12-31
0.9,0.0,1.5,47.9,2018-01-01
0.7,0.0,0.7,56.9,2018-01-02
2.0,0.0,1.5,26.5,2018-01-03
1.4,0.0,1.0,32.1,2018-01-04
2.4,0.0,1.3,37.9,2018-01-05
-0.3,0.0,0.8,52.3,2018-01-06
-0.3,0.9,0.5,61.9,2018-01-07
3.2,1.5,1.1,81.4,2018-01-08
1.8,0.0,2.6,45.0,2018-01-09
-1.7,0.5,2.3,57.3,2018-01-10
-5.4,0.0,1.5,46.5,2018-01-11
-6.4,0.0,1.4,47.5,2018-01-12
,0.0,0.9,0.0,2018-01-13
-1.1,0.0,0.6,72.5,2018-01-14
3.8,0.0,0.8,65.6,2018-01-15
2.9,22.9,0.6,85.6,2018-01-16
4.5,4.1,0.8,87.4,2018-01-17
2.9,0.0,0.5,80.3,2018-01-18
1.0,0.0,0.6,68.8,2018-01-19
0.0,0.0,0.5,64.3,2018-01-20
1.1,0.0,0.6,61.3,2018-01-21
4.7,0.0,1.3,53.4,2018-01-22
-3.1,0.0,2.2,39.4,2018-01-23
-6.6,0.0,2.3,30.5,2018-01-24
-5.6,0.0,2.0,22.4,2018-01-25
-5.7,0.0,1.7,23.1,2018-01-26
-4.7,0.0,0.9,37.1,2018-01-27
0.5,0.0,1.4,33.6,2018-01-28
-2.9,0.0,2.2,34.0,2018-01-29
-4.1,0.0,0.9,46.4,2018-01-30
-1.8,0.0,0.6,55.0,2018-01-31
-1.2,0.0,0.7,50.5,2018-02-01
-1.9,0.0,0.5,40.4,2018-02-02
-3.6,0.0,2.3,41.5,2018-02-03
-4.5,0.0,2.7,29.0,2018-02-04
-5.0,0.0,2.3,35.1,2018-02-05
-5.3,0.0,2.7,30.5,2018-02-06
-6.1,0.0,0.9,43.9,2018-02-07
-3.7,0.0,0.7,44.0,2018-02-08
3.0,0.0,1.2,48.6,2018-02-09
3.3,0.0,1.7,43.0,2018-02-10
-1.4,0.0,2.4,42.4,2018-02-11
-1.8,0.0,2.4,46.5,2018-02-12
0.3,0.0,1.5,44.0,2018-02-13
5.1,0.0,1.6,60.8,2018-02-14
5.0,0.0,1.0,49.0,2018-02-15
3.4,0.0,0.8,30.9,2018-02-16
2.5,0.0,1.6,22.3,2018-02-17
3.1,0.0,0.8,26.3,2018-02-18
4.3,0.0,0.6,39.4,2018-02-19
4.3,0.0,0.7,39.8,2018-02-20
2.9,0.0,1.2,21.1,2018-02-21
0.3,0.0,0.9,39.4,2018-02-22
2.7,0.0,1.3,59.4,2018-02-23
5.5,0.0,0.8,60.4,2018-02-24
6.2,0.0,0.7,61.3,2018-02-25
4.5,0.0,0.8,53.1,2018-02-26
5.6,0.0,0.9,61.4,2018-02-27
5.9,30.8,1.1,78.8,2018-02-28
5.2,0.0,2.8,41.8,2018-03-01
2.9,0.0,1.1,43.3,2018-03-02
6.9,0.0,1.0,64.9,2018-03-03
9.4,13.1,0.8,85.9,2018-03-04
6.8,6.0,1.8,82.3,2018-03-05
6.0,0.0,1.4,58.3,2018-03-06
4.7,12.7,1.4,69.0,2018-03-07
4.7,38.7,1.7,78.1,2018-03-08
5.3,0.0,0.8,68.8,2018-03-09
6.3,0.0,1.1,67.1,2018-03-10
6.2,0.0,0.8,61.0,2018-03-11
7.6,0.0,1.1,66.3,2018-03-12
10.2,0.0,1.2,71.0,2018-03-13
13.3,0.0,1.3,72.4,2018-03-14
14.3,43.5,0.8,91.8,2018-03-15
6.8,3.8,2.3,65.0,2018-03-16
4.9,0.0,1.2,60.8,2018-03-17
6.8,9.7,0.7,83.3,2018-03-18
9.0,40.4,1.6,89.6,2018-03-19
5.6,1.4,3.6,54.4,2018-03-20
1.9,9.9,2.2,81.9,2018-03-21
6.0,0.0,0.9,61.1,2018-03-22
6.4,0.0,0.9,60.0,2018-03-23
8.7,0.0,0.9,59.9,2018-03-24
10.8,0.0,1.1,62.3,2018-03-25
11.5,0.0,0.9,58.6,2018-03-26
12.3,0.0,1.1,58.6,2018-03-27
13.4,0.0,1.2,61.1,2018-03-28
14.1,0.0,0.9,66.4,2018-03-29
12.3,0.0,1.3,58.1,2018-03-30
12.4,0.0,1.1,52.4,2018-03-31
14.9,0.0,1.1,66.0,2018-04-01
16.3,0.0,1.3,75.8,2018-04-02
17.4,0.0,1.5,75.8,2018-04-03
14.1,15.7,1.6,86.3,2018-04-04
8.9,4.9,1.1,88.6,2018-04-05
10.4,17.1,2.7,55.3,2018-04-06
6.0,0.0,2.8,37.6,2018-04-07
8.5,0.0,2.3,51.5,2018-04-08
12.9,0.0,1.4,53.8,2018-04-09
13.6,0.0,1.8,69.6,2018-04-10
19.1,0.2,2.2,39.1,2018-04-11
13.7,0.0,1.1,39.5,2018-04-12
12.4,0.0,1.6,39.0,2018-04-13
10.2,34.8,1.2,78.3,2018-04-14
13.1,0.0,2.1,43.8,2018-04-15
11.5,0.0,1.3,58.4,2018-04-16
12.8,0.0,1.1,63.6,2018-04-17
13.4,0.0,1.1,59.3,2018-04-18
14.5,0.0,1.0,57.9,2018-04-19
16.4,0.0,1.0,53.4,2018-04-20
16.5,0.0,1.2,62.6,2018-04-21
16.0,0.4,1.1,80.5,2018-04-22
11.2,45.8,1.1,91.6,2018-04-23
12.4,8.9,1.7,80.1,2018-04-24
13.4,0.0,1.3,52.8,2018-04-25
14.2,0.0,0.9,61.4,2018-04-26
16.1,0.0,1.1,58.3,2018-04-27
15.4,0.0,1.2,70.0,2018-04-28
16.0,0.0,1.4,65.8,2018-04-29
17.7,0.0,1.2,72.1,2018-04-30
16.7,0.2,0.8,82.5,2018-05-01
16.3,3.2,1.1,88.6,2018-05-02
13.3,0.0,3.4,45.3,2018-05-03
15.1,0.0,2.8,36.1,2018-05-04
16.9,0.0,1.9,51.3,2018-05-05
16.9,16.2,0.9,90.8,2018-05-06
16.0,24.4,0.9,88.9,2018-05-07
14.9,0.0,2.0,65.1,2018-05-08
14.1,0.0,1.6,60.0,2018-05-09
15.8,0.0,1.3,64.8,2018-05-10
16.5,0.0,1.2,60.3,2018-05-11
17.0,7.1,0.9,78.0,2018-05-12
19.6,7.9,1.2,73.8,2018-05-13
19.0,0.0,1.1,64.4,2018-05-14
20.4,0.3,1.0,72.4,2018-05-15
21.0,3.3,1.1,93.4,2018-05-16
21.6,1.8,1.3,91.6,2018-05-17
21.2,1.4,1.7,83.0,2018-05-18
15.5,0.5,2.1,63.6,2018-05-19
15.6,0.0,2.2,53.6,2018-05-20
17.2,0.0,1.5,64.0,2018-05-21
17.7,7.8,1.1,69.8,2018-05-22
19.9,17.4,1.5,60.5,2018-05-23
18.9,0.0,1.0,56.5,2018-05-24
19.2,0.0,0.9,56.3,2018-05-25
19.9,0.0,1.1,58.6,2018-05-26
20.3,0.0,1.1,66.3,2018-05-27
19.0,2.8,0.6,86.3,2018-05-28
21.9,0.0,0.9,75.8,2018-05-29
22.1,0.0,1.2,76.5,2018-05-30
19.7,0.0,1.1,60.3,2018-05-31
21.4,0.0,1.2,56.6,2018-06-01
23.0,0.0,1.1,57.6,2018-06-02
22.0,0.0,1.1,64.8,2018-06-03
22.2,0.0,1.2,63.9,2018-06-04
19.8,1.5,0.8,80.8,2018-06-05
22.3,0.0,1.1,68.1,2018-06-06
23.2,0.0,1.3,66.9,2018-06-07
23.5,0.0,1.0,67.5,2018-06-08
22.7,0.0,1.8,59.9,2018-06-09
19.6,1.4,1.8,68.5,2018-06-10
17.7,32.3,1.0,82.8,2018-06-11
18.5,19.4,0.9,83.0,2018-06-12
20.1,0.0,1.1,73.4,2018-06-13
20.1,0.0,1.6,69.1,2018-06-14
19.7,0.0,1.9,59.3,2018-06-15
19.3,0.0,1.7,61.9,2018-06-16
20.4,0.0,1.0,68.6,2018-06-17
23.0,0.0,1.2,66.4,2018-06-18
21.3,8.4,0.9,80.8,2018-06-19
23.2,0.0,1.1,70.6,2018-06-20
23.6,0.0,1.1,60.9,2018-06-21
22.6,0.0,0.9,60.1,2018-06-22
22.5,0.0,1.2,68.4,2018-06-23
25.0,0.0,1.0,62.0,2018-06-24
24.6,0.0,1.2,65.0,2018-06-25
23.1,0.3,1.2,84.4,2018-06-26
25.0,12.0,1.8,79.5,2018-06-27
21.9,91.9,1.4,89.5,2018-06-28
24.1,2.9,1.2,81.3,2018-06-29
21.2,37.6,0.7,91.0,2018-06-30
23.6,53.5,1.3,83.9,2018-07-01
24.8,57.4,1.0,84.6,2018-07-02
23.6,14.4,1.6,84.0,2018-07-03
26.4,0.0,1.2,72.9,2018-07-04
23.5,81.9,0.8,86.4,2018-07-05
21.2,4.9,1.2,83.8,2018-07-06
21.3,0.0,2.1,64.3,2018-07-07
20.6,0.0,1.8,68.4,2018-07-08
19.3,23.4,0.6,89.4,2018-07-09
24.0,0.0,0.4,82.0,2018-07-10
26.6,0.0,1.0,75.6,2018-07-11
27.0,0.0,1.3,75.6,2018-07-12
27.5,0.0,1.0,75.0,2018-07-13
28.2,0.0,1.0,72.1,2018-07-14
28.1,0.0,1.0,69.9,2018-07-15
27.9,0.0,1.1,69.5,2018-07-16
27.3,0.0,1.1,70.9,2018-07-17
27.9,0.0,1.0,69.1,2018-07-18
28.1,0.0,0.9,67.4,2018-07-19
28.6,0.0,0.8,67.0,2018-07-20
29.1,0.0,0.9,65.9,2018-07-21
27.8,0.0,0.9,71.0,2018-07-22
28.6,0.0,1.1,69.1,2018-07-23
28.8,0.0,1.3,71.8,2018-07-24
29.4,0.0,1.2,69.0,2018-07-25
30.6,0.0,1.0,62.6,2018-07-26
30.0,0.4,1.0,71.1,2018-07-27
28.6,0.0,1.1,77.9,2018-07-28
30.5,0.0,1.9,54.5,2018-07-29
28.1,4.9,1.6,71.0,2018-07-30
28.4,0.0,1.2,65.1,2018-07-31
29.1,0.0,1.1,62.4,2018-08-01
29.4,0.0,1.6,61.9,2018-08-02
28.9,0.0,1.3,67.4,2018-08-03
29.3,0.0,1.2,71.6,2018-08-04
30.6,0.0,1.0,60.6,2018-08-05
30.0,0.0,1.2,66.8,2018-08-06
28.4,0.1,1.2,73.9,2018-08-07
27.9,3.5,0.9,77.5,2018-08-08
28.8,0.0,1.0,75.1,2018-08-09
27.1,1.6,1.1,81.9,2018-08-10
26.6,0.0,1.0,77.3,2018-08-11
27.4,0.1,0.8,74.1,2018-08-12
29.2,0.0,1.1,67.1,2018-08-13
29.1,0.0,1.0,65.0,2018-08-14
28.6,0.1,1.3,68.5,2018-08-15
25.6,29.7,1.5,80.9,2018-08-16
24.2,0.0,1.7,60.1,2018-08-17
23.1,0.0,1.0,65.4,2018-08-18
24.1,0.0,0.9,68.5,2018-08-19
24.8,0.0,1.0,68.5,2018-08-20
26.6,0.0,1.1,65.5,2018-08-21
28.9,0.0,2.4,62.4,2018-08-22
26.4,17.7,3.1,79.5,2018-08-23
27.8,5.4,3.2,66.5,2018-08-24
24.5,0.3,0.9,79.6,2018-08-25
22.2,70.5,0.8,90.4,2018-08-26
23.7,46.0,0.5,92.4,2018-08-27
26.1,0.1,1.0,81.5,2018-08-28
26.4,0.0,1.1,76.6,2018-08-29
26.6,6.0,1.3,79.3,2018-08-30
24.3,31.6,1.2,85.9,2018-08-31
22.3,25.6,0.9,83.1,2018-09-01
21.1,11.6,0.8,80.4,2018-09-02
23.4,58.1,0.6,87.9,2018-09-03
24.2,33.3,1.5,67.6,2018-09-04
22.4,0.0,1.2,68.3,2018-09-05
22.0,0.0,0.5,77.6,2018-09-06
21.1,3.7,0.9,81.5,2018-09-07
18.4,0.0,0.3,75.4,2018-09-08
20.5,0.0,1.0,68.8,2018-09-09
20.3,0.0,1.2,62.8,2018-09-10
19.5,0.0,1.3,63.3,2018-09-11
22.0,0.0,1.0,70.0,2018-09-12
20.7,10.2,0.4,84.6,2018-09-13
21.4,24.7,0.5,89.0,2018-09-14
21.8,5.8,0.2,90.1,2018-09-15
23.9,0.0,0.6,78.4,2018-09-16
23.1,0.0,0.3,75.4,2018-09-17
22.8,0.0,0.8,72.0,2018-09-18
20.6,0.2,0.5,78.1,2018-09-19
20.3,10.1,0.6,89.3,2018-09-20
19.4,18.3,0.6,89.8,2018-09-21
20.3,0.0,0.6,81.8,2018-09-22
19.3,0.0,0.7,72.9,2018-09-23
16.6,0.0,0.4,75.1,2018-09-24
16.6,0.0,1.0,65.1,2018-09-25
17.9,0.0,1.2,62.8,2018-09-26
17.6,0.0,1.1,64.4,2018-09-27
18.1,0.0,1.0,68.0,2018-09-28
18.7,0.0,0.9,70.8,2018-09-29
21.0,0.0,2.5,48.0,2018-09-30
17.0,0.0,2.1,54.4,2018-10-01
16.0,0.0,0.5,67.1,2018-10-02
15.3,0.0,0.6,67.8,2018-10-03
17.5,1.6,1.2,68.8,2018-10-04
17.9,55.5,1.0,89.0,2018-10-05
20.5,165.8,2.1,80.0,2018-10-06
17.9,0.0,0.7,76.0,2018-10-07
15.5,0.0,0.9,62.3,2018-10-08
14.7,0.0,0.5,73.6,2018-10-09
15.0,0.0,1.2,60.0,2018-10-10
12.0,0.0,1.3,47.8,2018-10-11
9.9,0.0,0.7,66.1,2018-10-12
11.6,0.0,0.5,73.9,2018-10-13
13.7,0.0,0.5,73.4,2018-10-14
14.3,0.0,0.5,71.9,2018-10-15
11.8,0.0,0.4,80.0,2018-10-16
12.3,0.0,0.3,73.1,2018-10-17
12.4,0.0,0.7,60.8,2018-10-18
,0.0,0.4,0.0,2018-10-19
11.1,0.0,0.5,69.6,2018-10-20
10.7,0.0,0.3,68.8,2018-10-21
12.6,0.0,0.3,75.0,2018-10-22
13.8,0.0,0.4,77.4,2018-10-23
11.8,0.0,0.4,71.4,2018-10-24
11.3,0.0,0.5,69.4,2018-10-25
12.4,0.9,0.2,86.0,2018-10-26
10.0,0.0,1.0,72.9,2018-10-27
11.3,0.2,1.7,71.0,2018-10-28
10.4,0.1,1.1,75.8,2018-10-29
8.1,0.0,0.7,65.0,2018-10-30
8.1,0.0,0.5,68.8,2018-10-31
6.8,0.0,0.5,68.8,2018-11-01
7.6,0.0,0.5,64.4,2018-11-02
8.2,0.0,0.2,65.5,2018-11-03
9.4,0.0,0.2,67.3,2018-11-04
9.7,0.0,0.3,69.6,2018-11-05
10.9,0.0,0.2,74.9,2018-11-06
12.8,0.5,0.3,82.3,2018-11-07
14.0,19.5,0.9,88.6,2018-11-08
12.7,0.0,1.9,62.4,2018-11-09
9.1,0.0,0.4,74.8,2018-11-10
10.1,3.5,0.5,80.4,2018-11-11
10.6,1.5,0.8,75.4,2018-11-12
9.5,0.0,0.5,77.0,2018-11-13
8.9,0.0,0.5,75.5,2018-11-14
8.7,0.0,0.4,74.9,2018-11-15
8.6,1.0,0.3,87.0,2018-11-16
7.8,0.0,0.7,68.8,2018-11-17
5.7,0.0,0.4,67.0,2018-11-18
7.1,0.0,0.6,62.6,2018-11-19
5.6,0.0,0.6,60.3,2018-11-20
5.9,0.0,0.4,63.4,2018-11-21
5.4,0.0,1.8,42.0,2018-11-22
2.8,0.0,0.8,56.1,2018-11-23
2.7,1.5,0.6,79.4,2018-11-24
5.0,0.0,0.6,89.0,2018-11-25
5.2,0.0,0.5,77.3,2018-11-26
6.6,0.0,0.4,73.4,2018-11-27
5.9,0.0,0.7,58.1,2018-11-28
5.0,0.0,0.4,53.1,2018-11-29
5.7,0.0,0.5,67.9,2018-11-30
5.2,0.0,0.5,64.8,2018-12-01
9.1,0.0,0.7,71.3,2018-12-02
12.8,9.5,0.3,90.9,2018-12-03
13.3,12.0,1.1,68.0,2018-12-04
7.3,0.0,1.1,41.1,2018-12-05
5.8,2.5,1.0,69.4,2018-12-06
0.2,0.0,3.1,33.8,2018-12-07
-1.7,0.0,1.7,38.8,2018-12-08
-1.7,0.0,1.5,34.4,2018-12-09
-1.7,0.0,0.6,42.1,2018-12-10
2.0,1.5,0.5,78.1,2018-12-11
1.2,0.0,1.7,51.3,2018-12-12
0.8,0.0,1.1,54.4,2018-12-13
-0.1,0.0,1.0,44.9,2018-12-14
-1.7,0.0,0.5,49.4,2018-12-15
0.1,1.0,0.5,75.6,2018-12-16
2.2,0.0,0.9,72.3,2018-12-17
1.5,0.0,0.4,68.5,2018-12-18
4.6,0.0,0.8,64.6,2018-12-19
4.4,0.0,0.4,74.9,2018-12-20
4.8,0.0,0.5,78.5,2018-12-21
7.0,0.0,0.5,74.0,2018-12-22
7.7,2.5,1.8,47.6,2018-12-23
1.0,0.0,0.8,46.4,2018-12-24
1.0,0.0,0.5,47.5,2018-12-25
5.3,0.0,1.5,33.4,2018-12-26
-0.6,0.0,2.7,16.5,2018-12-27
-3.8,0.0,2.0,28.3,2018-12-28
-2.0,0.0,2.6,30.0,2018-12-29
-2.0,0.0,1.3,34.9,2018-12-30
-1.2,0.0,0.6,37.1,2018-12-31
-1.3,0.0,0.9,50.4,2019-01-01
-0.6,0.0,1.0,48.8,2019-01-02
-1.8,0.0,0.4,50.0,2019-01-03
-0.4,0.0,0.3,45.8,2019-01-04
2.3,0.0,0.8,48.0,2019-01-05
0.0,0.0,0.5,38.3,2019-01-06
0.1,0.0,0.6,44.0,2019-01-07
0.8,0.0,1.3,44.0,2019-01-08
-0.4,0.0,1.0,38.8,2019-01-09
2.5,0.0,1.3,47.4,2019-01-10
2.4,0.0,0.6,64.1,2019-01-11
3.7,4.0,0.6,83.6,2019-01-12
1.6,0.0,0.4,76.6,2019-01-13
1.2,0.0,0.4,65.9,2019-01-14
2.2,0.0,1.2,55.9,2019-01-15
-0.8,0.0,1.5,30.1,2019-01-16
0.0,0.0,1.2,51.5,2019-01-17
0.7,0.0,0.5,56.6,2019-01-18
3.7,0.0,0.6,61.6,2019-01-19
3.5,0.0,1.8,49.4,2019-01-20
-0.5,0.0,0.7,55.1,2019-01-21
0.5,0.0,0.6,62.3,2019-01-22
1.7,0.0,0.7,55.8,2019-01-23
0.8,0.0,0.6,50.9,2019-01-24
0.4,0.0,1.4,45.1,2019-01-25
-0.3,0.0,2.2,27.6,2019-01-26
-1.4,0.0,0.7,48.3,2019-01-27
1.7,0.0,1.6,44.9,2019-01-28
0.1,0.0,0.7,49.5,2019-01-29
3.8,0.0,0.6,46.5,2019-01-30
0.7,9.5,1.0,71.6,2019-01-31
-1.0,0.0,1.0,59.5,2019-02-01
1.4,0.0,0.6,65.4,2019-02-02
6.8,13.5,1.2,82.5,2019-02-03
4.8,0.0,2.1,31.5,2019-02-04
2.4,0.0,0.6,49.1,2019-02-05
5.1,0.0,0.6,57.8,2019-02-06
5.2,0.0,1.8,45.9,2019-02-07
1.7,0.0,1.3,23.9,2019-02-08
1.2,0.0,1.9,28.3,2019-02-09
2.1,0.0,1.0,35.5,2019-02-10
1.1,0.0,1.8,34.4,2019-02-11
0.9,0.0,0.7,48.0,2019-02-12
3.2,0.0,1.4,34.1,2019-02-13
2.5,0.0,1.0,37.0,2019-02-14
4.1,0.0,0.8,52.3,2019-02-15
1.8,0.0,1.8,44.3,2019-02-16
0.7,0.0,0.8,41.1,2019-02-17
2.3,0.0,0.5,44.0,2019-02-18
4.2,29.0,0.5,85.9,2019-02-19
4.5,0.0,1.3,58.5,2019-02-20
4.0,0.0,0.9,57.8,2019-02-21
4.2,0.0,0.4,64.0,2019-02-22
5.4,0.0,0.9,62.1,2019-02-23
5.9,0.0,0.7,65.0,2019-02-24
6.9,0.0,0.6,56.0,2019-02-25
6.6,0.0,0.8,49.4,2019-02-26
7.9,0.5,0.8,67.8,2019-02-27
8.5,0.5,0.8,64.6,2019-02-28
6.7,0.0,0.7,58.8,2019-03-01
7.6,0.0,0.7,63.4,2019-03-02
10.2,0.0,0.8,61.0,2019-03-03
10.2,0.0,0.9,63.4,2019-03-04
8.9,0.0,0.7,65.8,2019-03-05
9.2,2.0,0.8,80.5,2019-03-06
7.5,0.0,1.2,62.8,2019-03-07
6.7,0.0,0.8,65.8,2019-03-08
8.0,0.0,0.9,69.4,2019-03-09
7.1,21.0,1.2,92.4,2019-03-10
6.8,0.0,1.3,79.9,2019-03-11
6.9,0.0,1.9,65.9,2019-03-12
4.5,0.0,2.2,38.4,2019-03-13
5.3,0.0,0.9,54.3,2019-03-14
5.1,0.0,1.6,65.4,2019-03-15
6.1,0.0,1.2,64.8,2019-03-16
7.2,0.0,0.8,61.5,2019-03-17
8.1,0.0,1.0,63.9,2019-03-18
11.6,0.0,0.9,59.6,2019-03-19
11.2,19.0,0.7,81.4,2019-03-20
14.6,0.0,2.0,58.4,2019-03-21
9.3,0.0,1.8,40.9,2019-03-22
6.3,0.0,2.1,41.8,2019-03-23
4.9,0.0,1.2,55.6,2019-03-24
6.0,0.0,0.9,64.9,2019-03-25
9.7,0.0,0.8,59.8,2019-03-26
12.3,0.0,1.6,55.5,2019-03-27
12.8,0.0,1.1,68.0,2019-03-28
12.7,0.0,0.9,77.0,2019-03-29
11.2,0.0,2.5,53.5,2019-03-30
6.6,0.0,2.2,37.8,2019-03-31
6.3,0.0,1.6,42.1,2019-04-01
7.7,0.0,1.4,45.6,2019-04-02
8.8,0.0,1.3,33.0,2019-04-03
10.9,0.0,1.4,40.3,2019-04-04
12.8,0.0,1.4,48.8,2019-04-05
12.6,0.0,1.2,45.5,2019-04-06
11.5,0.0,0.6,82.4,2019-04-07
14.3,0.0,1.2,67.9,2019-04-08
10.4,24.0,2.0,66.5,2019-04-09
8.4,10.9,1.7,79.6,2019-04-10
9.1,0.0,0.8,76.5,2019-04-11
10.9,0.0,1.0,63.9,2019-04-12
11.5,0.0,0.9,58.4,2019-04-13
12.2,0.0,1.6,54.6,2019-04-14
11.3,0.0,1.1,52.8,2019-04-15
13.1,0.0,0.9,54.5,2019-04-16
15.2,0.0,1.0,62.4,2019-04-17
14.8,0.0,1.1,72.0,2019-04-18
12.7,0.0,0.8,82.0,2019-04-19
14.0,0.0,0.9,71.5,2019-04-20
16.5,0.0,0.7,74.5,2019-04-21
17.5,0.0,0.9,73.5,2019-04-22
14.7,8.3,0.4,90.1,2019-04-23
17.6,6.0,0.5,93.3,2019-04-24
15.2,11.1,0.7,95.4,2019-04-25
12.3,0.0,1.3,80.1,2019-04-26
12.0,0.0,1.1,71.1,2019-04-27
12.0,0.1,0.8,76.5,2019-04-28
11.1,54.2,0.6,94.0,2019-04-29
15.7,0.0,1.0,85.0,2019-04-30
16.7,0.0,1.0,71.0,2019-05-01
16.0,0.0,1.0,59.0,2019-05-02
16.2,0.0,1.1,55.5,2019-05-03
16.7,0.0,0.7,60.6,2019-05-04
18.1,0.0,0.9,60.1,2019-05-05
15.4,0.0,1.2,65.4,2019-05-06
14.6,0.0,1.2,58.0,2019-05-07
14.7,0.0,0.9,59.6,2019-05-08
16.2,0.0,0.8,54.9,2019-05-09
16.7,0.0,0.9,56.9,2019-05-10
17.9,0.0,0.9,55.8,2019-05-11
18.3,0.0,0.9,55.3,2019-05-12
17.8,0.0,1.0,65.5,2019-05-13
21.0,0.0,1.2,72.0,2019-05-14
20.3,0.0,0.9,70.3,2019-05-15
20.8,0.0,0.8,64.8,2019-05-16
20.7,4.7,1.3,67.5,2019-05-17
17.2,44.2,1.1,93.6,2019-05-18
18.6,15.7,0.5,95.0,2019-05-19
17.5,0.4,1.4,67.8,2019-05-20
17.6,0.0,1.3,46.9,2019-05-21
18.7,0.0,1.2,57.0,2019-05-22
21.1,0.0,1.0,61.3,2019-05-23
21.5,0.0,1.0,64.8,2019-05-24
22.4,0.0,0.7,62.4,2019-05-25
22.0,0.1,1.1,66.9,2019-05-26
19.8,66.0,1.9,90.5,2019-05-27
18.8,0.0,1.5,50.8,2019-05-28
19.7,0.0,1.1,54.1,2019-05-29
20.3,0.0,1.1,54.4,2019-05-30
17.1,1.2,1.1,76.3,2019-05-31
19.0,0.0,0.9,67.3,2019-06-01
20.1,0.0,0.9,65.8,2019-06-02
21.5,0.0,1.0,64.9,2019-06-03
22.5,0.0,1.1,71.4,2019-06-04
23.9,0.0,0.9,65.9,2019-06-05
21.1,21.4,1.0,82.1,2019-06-06
19.0,15.8,0.7,89.3,2019-06-07
20.2,0.2,1.0,79.3,2019-06-08
20.6,0.0,1.3,71.8,2019-06-09
19.2,0.3,1.3,72.4,2019-06-10
19.0,1.9,1.1,75.9,2019-06-11
20.7,0.0,1.1,71.8,2019-06-12
21.1,0.0,1.2,72.3,2019-06-13
19.1,2.7,0.6,82.9,2019-06-14
21.9,0.0,1.3,67.6,2019-06-15
20.9,0.0,1.1,70.8,2019-06-16
21.9,0.0,1.2,73.9,2019-06-17
22.3,0.0,0.9,76.0,2019-06-18
22.8,0.0,1.0,77.6,2019-06-19
24.2,0.0,1.1,72.3,2019-06-20
24.4,0.0,1.1,69.9,2019-06-21
22.3,0.5,1.2,75.4,2019-06-22
21.5,6.3,1.2,71.9,2019-06-23
21.9,0.0,1.1,76.3,2019-06-24
23.3,0.0,1.2,71.9,2019-06-25
18.5,93.7,0.5,93.4,2019-06-26
23.9,40.0,0.7,88.5,2019-06-27
24.2,0.0,1.1,81.5,2019-06-28
20.7,60.9,0.5,94.5,2019-06-29
23.9,0.0,0.7,86.1,2019-06-30
23.8,0.3,0.7,87.1,2019-07-01
24.0,0.0,0.9,78.0,2019-07-02
23.1,0.0,0.8,81.9,2019-07-03
24.5,0.0,0.8,72.3,2019-07-04
24.8,0.0,0.8,74.6,2019-07-05
25.0,0.0,1.5,63.4,2019-07-06
23.1,0.0,1.3,69.0,2019-07-07
23.1,0.0,1.3,65.6,2019-07-08
23.0,0.0,1.4,67.1,2019-07-09
20.7,27.0,1.0,87.1,2019-07-10
24.2,0.1,1.3,80.5,2019-07-11
24.3,0.0,1.1,73.4,2019-07-12
22.1,0.9,0.8,87.6,2019-07-13
23.8,0.6,0.9,80.3,2019-07-14
24.1,5.1,0.9,79.1,2019-07-15
23.7,4.8,0.9,81.1,2019-07-16
24.4,2.0,0.9,78.0,2019-07-17
